Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
749,SIA/AP/MIN/83238/2018,AP NLR MIN 12 2018 746,Settisamudram Quartz mining project,SETTISAMUDRAM QUARTZ MINING PROJECT,Rejected - Processed offline,EC,
750,SIA/AP/MIN/83637/2018,AP NLR MIN 11 2018 718,M/s. KPR Mines & Minerals-2.890ha,M/S. KPR MINES & MINERALS,EC Granted - Processed offline,EC,
751,SIA/AP/MIN/41257/2019,AP KRI MIN 08 2019 1112,ADMG NANDIGAMA,ADMG SAND USTHE PALLI,EC Granted - Processed offline,EC,
752,SIA/AP/MIN/187007/2020,AP CTR MIN 12  2020 2654,M/s Sai Joshitha Granites,SAI  JOSHITHA GRANITES,EC Granted,EC,
753,SIA/AP/MIN/187048/2020,AP CTR MIN 12  2020 2658,M/s Venkateswara Rocks,VENKATESWARA ROCKS,EC Granted,EC,
754,SIA/AP/MIN/161359/2020,AP MIN  ANT  08 2020 2055,Uma Devi Quartz Mine,UMADEVI QUARTZ MINE,EC Granted - Processed offline,EC,
755,SIA/AP/IND2/176648/2020,AP   GTR MIN  11 2020 2419,M/s. Vineet Life Sciences Pvt Ltd.,M/S. VINEET LIFE SCIENCES PVT. LTD.,EC Granted,EC,
756,SIA/AP/MIN/233955/2021,AP  EG MIN 10 2021 3521,Sri G. Prasanna Kumar,SRI G.PRASANNA KUMAR 4.980 HA,EC Granted,EC,
757,SIA/AP/MIN/234347/2021,AP VSP    MIN 10 2021 3526,Sri S.V. Sai Kumar Reddy,SRI S.V. SAI KUMAR REDDY,EC Granted,EC,
758,SIA/AP/MIN/129293/2019,AP WG MIN  12 2019 1532,KUMARADEVAM-2 SAND REACH,"CHAIRMAN, DLSC DISTRICT COLLECTOR, WEST GODAVARI",EC Granted - Processed offline,EC,
759,SIA/AP/MIN/67943/2017,AP VZM MIN 09 2017 401,"M/s.Global Associates,8.190 Hect of Manganese Mine,Sy.No.31/7 & 8, 32/6 & 7, 39/9 & 11 and 40/1 & 2 of Pedanadipalli (V),Chipurupalli (M),Vizianagaram (D),A.P.",MS GLOBAL ASSOCIATES,EC Granted,EC,
760,SIA/AP/MIN/185773/2020,AP  KNL  MIN 11 2020 2514,Gudikambali Sand Reach -VI,ORDINARY SAND MINE REACH KURNOOL,EC Granted - Processed offline,EC,
761,SIA/AP/MIN/50584/2016,,M/s. MARAM VENKA REDDY GRANITES,MARAM VENKA REDDY GRANITES,TransferToDEIAA,EC,
763,SIA/AP/MIN/142087/2020,AP CTR MIN   02 2020 1702,M/s. Rajarajeswari Stone Crusher,M/S. RAJARAJESWARI STONE CRUSHER,EC Granted - Processed offline,EC,
764,SIA/AP/MIN/143148/2020,AP SKLM MIN   02 2020 1713,M/s. Choudhary Suresh Granites,M/S. CHOUDHARY SURESH GRANITES,EC Granted - Processed offline,EC,
767,SIA/AP/MIN/218652/2021,AP  PKM   MIN    7 2021 3320,Sri M. Venkateswarlu,SRI M.VENKATESWARLU,Delisted,EC,
768,SIA/AP/MIN/214179/2021,AP   CTR MIN  6 2021 3229,M/s. Amara Commodities,M/S. AMARA COMMODITIES,EC Granted,EC,
769,SIA/AP/MIN/189398/2020,AP KDP  MIN 12  2020 2714,Barytes Quarry,SRI. M. SAI NIRANJAN BABU,EC Granted,EC,
770,SIA/AP/MIN/144057/2020,AP ATP MIN 02 2020 1724,Sri. V.P. Naveen Kumar,SRI V.P. NAVEEN KUMAR,EC Granted - Processed offline,EC,
771,SIA/AP/MIN/47813/2019,AP WG MIN  12 2019 1527,Khandavalli Sand Reach,"CHAIRMAN, DLSC DISTRICT COLLECTOR, WEST GODAVARI",EC Granted - Processed offline,EC,
772,SIA/AP/MIN/75338/2018,AP KDP MIN 06 2018 632,Sri Ganga Minerals - 6.860 Ha,SRI GANGA MINERALS,EC Granted,EC,
773,SIA/AP/MIN/75706/2018,AP NLR MIN 07 2018 653,M/s. Sri Mahalakshmi Minerals,M/S.SRI MAHALAKSHMI MINARALS,EC Granted,EC,
774,SIA/AP/MIS/28119/2018,,ALAKANANDA,SHREE ESTATES,Delisted,EC,
775,SIA/AP/MIN/60479/2016,AP ANT MIN 01 2017 272,Budili Building Stone & Road Metal Quarry,MS SREE LAKSHMI GANAPATI MINERALS,Rejection Letter Granted,EC,
779,SIA/AP/NCP/72161/2018,AP EG CON 01 2018 490,E. SATYANARAYANA MURTHY & OTHERS,E SATYANARAYANA MURTHY AND OTHERS,EC Granted,EC,
780,SIA/AP/MIN/185857/2020,AP CTR  MIN  12  2020 2642,yellareddy RM&BS&GRAVEL,M.YELLA REDDY-4.868 HECT,EC Granted,EC,
781,SIA/AP/MIN/30355/2015,AP VSP 186 MIN 09 2015,M/s Juventus Natural Resources Pvt. Ltd - 3.42 ha,JUVENTUS NATURAL RESOURCES PVT LTD,EC Granted,EC,
782,SIA/AP/MIN/30382/2015,VSP 180 MIN 08 2015,M/s. STONE PLUS,STONE PLUS,EC Granted,EC,
783,SIA/AP/MIN/30477/2015,AP EG 146 MIN 09 2015,SRI RATHOD PREM,SRI RATHOD PREM,EC Granted,EC,
791,SIA/AP/IND2/11322/2016,AP ANT IND 05 2016 88,"Development of Greenfield Petroleum Storage Depot of IOCL at Guntakal, Andhra Pradesh",INDIAN OIL CORPORATION LTD (MARKETING DIVISION),EC Granted,EC,
792,SIA/AP/IND2/16654/2016,AP KRI IND 04 2016 72,HINDUSTAN PETROLEUM CORPORATION LIMITED,Hindustan Petroleum Corporation Limited,EC Granted,EC,
793,SIA/AP/MIN/181247/2020,AP ANT MIN 10 2020 2246,N. Surya,N.SURYA,EC Granted,EC,
794,SIA/AP/MIN/51176/2016,AP ANT MIN 03 2016 48,colour granit mine,DR RAMESH REDDY QUARRY,EC Granted,EC,
795,SIA/AP/MIN/184305/2020,AP  KNL  MIN 11 2020 2461,"Valasala Dolomite Quarry in Sy. No. 279/1, 2 & 3",M/S. SESHA SAYEE PULVERISERS,EC Granted,EC,
796,SIA/AP/MIN/225273/2021,AP  CTR MIN 8 2021 3426,Smt V. Ramadevi,SMT V. RAMADEVI,EC Granted,EC,
797,SIA/AP/MIN/184429/2020,AP  KRI  MIN 11 2020 2404,Pokkunuru -2 sand reach,ADMG-NANDIGAMA(POKKUNURU SANDREACH),EC Granted - Processed offline,EC,
798,SIA/AP/MIN/184474/2020,AP  KRI  MIN 11 2020 2464,Nandigama -2 sand reach,ADMG-NANDIGAMA (NANDIGAMA SAND REACH),EC Granted - Processed offline,EC,
799,SIA/AP/MIN/184636/2020,AP  KRI  MIN 11 2020 2477,Admg Nandigama (Indugupalli 2 sand reach),ADMG NANDIGAMA (INDUGUPALLI 2 SAND REACH),EC Granted - Processed offline,EC,
806,SIA/AP/IND2/182017/2020,AP KRI IND 06 2019 1048,Revised proposal of Drug Intermediates Manufacturing unit by Shaastra life Sciences,SHAASTRA LIFE SCIENCES,EC Granted,EC,
807,SIA/AP/MIN/186455/2020,AP GNT  MIN  12  2020 2632,ordinary sand in Konuru-3 Sand Reach-4.910 Ha.,SAND REACHES,EC Granted - Processed offline,EC,
808,SIA/AP/MIS/20636/2017,AP PKM INF 03 2018 562,"Construction of Fishery Harbour at Vodatevu in Prakasam District, Andhra Pradesh",DEPARTMENT OF FISHERIES,EC Granted,EC,
809,SIA/AP/MIN/30567/2015,PKM 306 MIN 09 2015,"Dumping Waste in Non - Black Galaxy Granite  Zone of 
M/s. Andhra Pradesh Granite (Midwest) Private Limited",MIDWEST GRANITES P LTD,Delisted,EC,
810,SIA/AP/MIN/230580/2021,AP VSP MIN   9 2021 3490,Smt. P. Lakshmi,SMT P. LAKSHMI,Delisted,EC,
811,SIA/AP/MIN/218250/2021,,Chiyyedu Road Metal & Building stone Quarry,SMT. M VAKULA DEVI,Delisted,EC,
812,SIA/AP/MIN/161517/2020,,M/s Sri Siva Sai Mines & Minerals (Extent 7.407 Hectares),M/S SRI SIVA SAI MINES & MINERALS,Delisted,EC,
813,SIA/AP/MIN/186797/2020,AP PKM MIN  12  2020 2646,Sri B.Venkateswarlu (Road Metal & Gravel  Ex:2.617 Ha / 6.46 Acres),SRI B.VENKATESWARLU,EC Granted,EC,
814,SIA/AP/MIN/186089/2020,AP KNL MIN  12  2020 2616,Nadichagi Sand Reach -V,ORDINARY SAND MINE REACH KURNOOL,EC Granted - Processed offline,EC,
815,SIA/AP/IND2/171029/2020,AP CTR IND11 2020 2288,Expansion of Active Pharma Ingredients (Bulk drug & Intermediates) manufacturing unit from 180.73 TPA to 2466.4 TPA in phased manner by M/s. Malladi Drugs and Pharmaceuticals Limited – Unit V,MALLADI DRUGS & PHARMACEUTICALS LTD. (UNIT 5),EC Granted - Processed offline,EC,
816,SIA/AP/MIN/172158/2020,AP SKLM  MIN 09 2020 2112,M/s. Selly Granites,M/S. SELLY GRANITES,Delisted,EC,
817,SIA/AP/MIN/179184/2020,AP KNL  MIN 10 2020 2258,Sri D. Sudhakar Babu,SRI D. SUDHAKAR BABU,EC Granted,EC,
818,SIA/AP/MIN/126916/2019,AP CTR MIN 11 2019 1440,Smt. M.S. Pushpa Latha,SMT. M.S. PUSHPA LATHA,EC Granted - Processed offline,EC,
819,SIA/AP/MIN/75982/2018,,"3.789 Ha. of  Quartz & Feldspar   Mine of  M/s A ONE MINERALS,Sy. No. 482  Chakalakonda Village,  Vinjamoor  Mandal,  S.P.S.R Nellore District. Andhra Pradesh.",MS A ONE MINERALS,Delisted,EC,
820,SIA/AP/MIN/76011/2018,AP SKM MIN 10 701,Sri C. Mari Muthu,SRI C.MARI MUTHU,EC Granted,EC,
821,SIA/AP/MIN/72654/2018,AP SKM MIN 03 2018 530,M/s. Kasturi Granites & Exports,M/S. KASTURI GRANITES,EC Granted,EC,
822,SIA/AP/MIN/38271/2014,AP KDP MIN 08 2019 1178,Colour Granite Quarry,M/S S.S GRANITES,WithdrawEC,EC,
823,SIA/AP/MIN/143897/2020,AP GNT MIN   02 2020 1717,Sri. Vasireddy Udaya Bhaskar,SRI VASIREDDY UDAYA BHASKAR,Delisted,EC,
824,SIA/AP/CMIN/74995/2018,,"Sri. K.Varaha Narasimham, Building Stone and Gravel  Mine – 2.00 Ha.",SRI. K.VARAHA NARASIMHAM,Delisted,EC,
825,SIA/AP/MIN/194942/2021,AP EG MIN 1  2021 2808,Gundala   III Sand Reach,"COLLECTOR AND CHAIRMAN, DLSC, EAST GODAVARI",EC Granted,EC,
826,SIA/AP/MIN/193856/2021,AP VZM MIN 1  2021 2779,Sri P. Ranga Rao,SRI P. RANGA RAO.,EC Granted,EC,
827,SIA/AP/MIN/202122/2021,AP CTR MIN 3 2021 2972,M/s. Sai Granites,M/S. SAI GRANITES - 3.97 HA,EC Granted,EC,
828,SIA/AP/MIN/128218/2019,AP WG MIN  11 2019 1463,"Prakkilanka  4.75Ha. Sand Reach Proposed by M/s. Chairman, DLSC - Eluru",MS CHAIRMAN DLSC,EC Granted - Processed offline,EC,
829,SIA/AP/MIN/202469/2021,AP CTR  MIN  3 2021 2980,Ms Yasaswi Granites (0.808 Ha at Erramraju palle),M/S YASASWI GRANITES,EC Granted,EC,
830,SIA/AP/MIN/199085/2021,AP  VZM  MIN 2  2021 2894,Sri S.Ramu Naidu,SRI S.RAMU NAIDU,EC Granted,EC,
831,SIA/AP/MIN/225527/2021,,veeravalliconcrete,M/S VEERAVALLI CONCRETE (P) LTD,Delisted,EC,
832,SIA/AP/MIN/31573/2015,AP CTR 579 MIN 10 2015,SK. Sanjeevi,SK SANJEEVI,EC Granted,EC,
833,SIA/AP/MIN/32336/2015,AP PKM 318 MIN 10 2015,Dr.E.V.Ranga Reddy Colour Granite Quarry,DR E V RANGA REDDY,EC Granted,EC,
834,SIA/AP/MIN/40771/2019,AP CTR MIN 08 2019 1203,Sri G. Nanda Kumar,SRI G. NANDA KUMAR,EC Granted - Processed offline,EC,
835,SIA/AP/MIN/181409/2020,AP ANT  MIN 10 2020 2235,Thimmasamudram Sand Reach,ADMG ANANTAPUR,EC Granted - Processed offline,EC,
836,SIA/AP/MIN/183384/2020,AP CTR  MIN 11 2020 2357,M/s. KSG Enterprises Private Limited,M/S. KSG ENTERPRISES PRIVATE LIMITED,Delisted,EC,
837,SIA/AP/MIN/183542/2020,AP  SKLM   MIN 11 2020 2391,Sri Thammineni Venkata Sri Rama Chiranjeevi Nagh,THAMMINENI VENKATA SRI RAMA CHIRANJEEVI NAGH,WithdrawEC,EC,
838,SIA/AP/MIN/141075/2020,AP VSP MIN 02 2020 1691,Road Metal & Building Stone Quarry of M/s V V R Associates,P SRINIVASA BABU,EC Granted - Processed offline,EC,
839,SIA/AP/MIN/35280/2019,AP SKM MIN 04 2019 938,Assistant Director of Mines & Geology,ASSISTANT DIRECTOR OF MINES AND GEOLOGY VJA,EC Granted - Processed offline,EC,
840,SIA/AP/MIN/58886/2016,,M/s. Varudu Granites,VARUDU GRANITES,TransferToDEIAA,EC,
841,SIA/AP/MIN/44261/2019,AP KDP MIN 10 2019 1243,Adapur Ordinary Sand Mining,"ADMG, YERRAGUNTLA",EC Granted - Processed offline,EC,
842,SIA/AP/MIN/75969/2018,AP PKM MIN 07 2018 662,Southern Rocks & Minerals Pvt Ltd,M/S. SOUTHERN ROCKS & MINERALS PVT LTD,Delisted,EC,
845,SIA/AP/MIN/126076/2019,AP GNT MIN 11 2019 1423,Thurpupalem Sand Reach,ADMG GNT,EC Granted - Processed offline,EC,
846,SIA/AP/MIN/168447/2020,AP MIN  VZM  08 2020 2061,Sri R. Satyanarayana,SRI R. SATYANARAYANA,EC Granted - Processed offline,EC,
847,SIA/AP/MIN/182890/2020,AP ANT MIN 11 2020 2346,Sri. G.B.Siva Kumar,SRI G.B SIVA KUMAR,EC Granted,EC,
848,SIA/AP/MIN/183051/2020,AP CTR  MIN 11 2020 2316,Admg(musalipedu),ADMGMUSALIPEDU,EC Granted - Processed offline,EC,
849,SIA/AP/MIN/140324/2020,AP EG MIN 02 2020 1684,Psaralapudilanka Sand Reach,MS CHAIRMAN DLSC,Rejected - Processed offline,EC,
850,SIA/AP/MIN/34091/2015,AP WG 72 MIN 12 2015,Smt. M. Dhanalakshmi - 4.85Ha,SMT M DHANALAKSHMI,EC Granted,EC,
852,SIA/AP/MIN/146494/2020,AP VSKP MIN   03 2020 1757,Madhava Projects,MS. MADHAVA PROJECTS,Delisted,EC,
854,SIA/AP/MIN/208151/2021,AP     EG  MIN    4 2021 3110,M/s Srinivasa Mines and Minerals,M/S SRINIVASA MINES AND MINERALS,EC Granted,EC,
855,SIA/AP/MIN/62526/2020,,Road Metal and Building Stone Quarry,"M/S SREE VENKATA SASI STONE CRUSHER, PROP: SRI G.SUDHAKAR,",Delisted,EC,
856,SIA/AP/MIN/207488/2021,AP     KDP MIN    4 2021 3097,B Viswanatha Reddy Baryte Mine at U.Rajupalem (1.140 Ha),B VISWANATHA REDDY,EC Granted,EC,
857,SIA/AP/MIN/30572/2015,SKM 259 MIN 09 2015,"M/S.BAYROCK GRANITES (P) LTD.,9.0 Ha of Colour Granite
mine Sy No:27,Meelasathiwada village,Tekkali
Mandal,Srikakualam District.AP.",BAYROCK GRANITES PVT LTD,EC Granted,EC,
858,SIA/AP/MIN/30644/2015,CTR 548 MIN 08 2015,"Proposed Mining for Sri. M. Nagaraju
–  Colour Granite Quarry",M NAGARAJU,EC Granted,EC,
859,SIA/AP/MIN/30672/2015,SKM 258 MIN 08 2015,"M/s Karunai Granites Pvt. Ltd.,7.80 Ha,Sy
No:71,Lingalavalasa Village,Tekkali Mandal,Srikakulam
District,AP.",KARUNAI GRANITES PVT LTD,EC Granted,EC,
860,SIA/AP/MIN/37484/2018,AP NLR MIN VIO 02 2017 288,M/s. Naseeb Mining Company,NASEEB MINING COMPANY,EC Granted - Processed offline,EC,
861,SIA/AP/MIN/126458/2019,AP GNT MIN 11 2019 1429,Smt. Vasireddy Nirmala,SMT. VASIREDDY NIRMALA,EC Granted - Processed offline,EC,
862,SIA/AP/MIN/31164/2015,AP CTR 571 MIN 09 2015,K MUTHU RAJESH,K MUTHU REJESH,EC Granted,EC,
863,SIA/AP/IND2/175352/2020,AP  CTR  IND 09 2020 2155,"M/s. Popular Molecules private limited, Unit- II","M/S. POPULAR MOLECULES PRIVATE LIMITED, UNIT- II",EC Granted,EC,
864,SIA/AP/NCP/57381/2016,AP GNT CON 07 2016 166,"Prime Living Shantiniketan 
by M/s Prime Living Project Pvt. Ltd.,",PRIME LIVING PROJECT PVT LTD,EC Granted,EC,
865,SIA/AP/MIN/163132/2020,AP MIN  KNL 07 2020 1998,"Proposed Ordinary Sand Mine in Gudikambali Sand Reach -IV in Tungabhada River by Asst. Director of Mines and Geology, Kurnool",ORDINARY SAND MINE REACH KURNOOL,EC Granted - Processed offline,EC,
866,SIA/AP/MIN/139326/2020,AP WG MIN  01 2020 1660,prakkilanka sand reach,MS CHAIRMAN DLSC,WithdrawEC,EC,
867,SIA/AP/MIN/63634/2017,AP NLR MIN 04 2017 319,M/s. Sree Lakshmi Ganapathi Minerals – Silica Sand Mine,SREE LAKSHMI GANAPATHI MINERALS,EC Granted,EC,
868,SIA/AP/MIN/63635/2017,,M/s Sree Lakshmi Ganapathi Minerals,SREE LAKSHMI GANAPATHI MINERALS,Delisted,EC,
869,SIA/AP/IND/66816/2017,AP NLR IND 01 2016 11,Expansion of Cement Grinding Unit Capacity from 2.0 to 4.0 MTPA by Installing New Unit of M/s. Penna Cement Industries Limited,PENNA CEMENT INDUSTRIES LIMITED,EC Granted,EC,
870,SIA/AP/MIN/66832/2017,AP KDP MIN 08 2017 385,CB Sivamma,CB SIVAMMA,EC Granted,EC,
871,SIA/AP/MIN/224433/2021,AP  CTR MIN 8 2021 3402,Sri B. Mohan Reddy,SRI B. MOHAN REDDY,EC Granted,EC,
872,SIA/AP/MIN/225258/2021,AP  EG MIN 8 2021 3425,Sri P.Veera Reddy,SRI P. VEERA REDDY,Delisted,EC,
874,SIA/AP/MIN/139208/2020,AP EG MIN  01 2020 1652,Senapallilanka sand reach,MS CHAIRMAN DLSC,EC Granted - Processed offline,EC,
875,SIA/AP/MIN/139229/2020,AP EG MIN  01 2020 1656,purushothapatnam sand reach,MS CHAIRMAN DLSC,EC Granted - Processed offline,EC,
876,SIA/AP/MIN/63837/2017,AP VZM MIN 04 2017 317,"Sri.P.Satyanarayana,10.00 Hect of Colour Granite Quarry,Sy.No.243 
Pedapadam Village,
Salur Mandal, 
Vijayanagaram  District,
 Andhra Pradesh",P SATYANARAYANA,EC Granted,EC,
877,SIA/AP/MIN/42414/2016,AP ANT MIN 01 2016 20,Sri M. Viswanath - 16.22ha - Red Oxide,SRI M VISWANATH,EC Granted,EC,
878,SIA/AP/NCP/64877/2017,AP KRI CON 05 2017 327,NORTH FACE HOLDINGS PRIVATE LIMITED,M/S NORTH FACE HOLDINGS PRIVATE LIMITED,EC Granted,EC,
879,SIA/AP/MIN/31505/1900,AP KDP MIN 02 2019 841,Narayanareddypalli Road Metal and Building Stone Quarry,NARAYANAREDDYPALLI ROAD METAL AND BUILDING STONE QUARRY,EC Granted - Processed offline,EC,
880,SIA/AP/MIN/32168/2019,AP NLR MIN 03 2019 881,"Mica, Quartz and Feldspar Mine over an extent of 3.678 Hectares (9.09 Acres) in Sy.No.252 (Govt. Iand) of Nelaballi Rettapalli village, Chillakur mandal, SPSR Nellore district and Andhra Pradesh.",SRI LAKSHMI GANAPATHI ENTERPRISES,EC Granted,EC,
881,SIA/AP/MIN/70120/2017,,M/s. Ceramic Raw Material Service Centre,CERAMIC RAW MATERIAL SERVICE CENTRE,Delisted,EC,
882,SIA/AP/MIN/32163/1900,,Chandragiri Road metal and Building & Gravel stone quarry,CHANDRAGIRI ROAD METAL AND BUILIDING AND GRAVEL STONE QUARRY,Pending at PP due to eds,EC,
886,SIA/AP/MIN/63838/2017,AP VZM MIN 04 2017 318,"Sri.P.Satyanarayana,7.500 Hect of Colour Granite Quarry,Sy.No.243  Pedapadam Village, Salur Mandal, 
Vijayanagaram  District, Andhra Pradesh",P SATYANARAYANA,EC Granted,EC,
887,SIA/AP/MIN/36647/2019,AP KRI MIN 05 2019 1001,G.Hariprasad,G HARI PRASAD,EC Granted - Processed offline,EC,
888,SIA/AP/MIS/20661/2017,AP EG INF 02 2018 517,,DEPARTMENT OF FISHERIES,EC Granted - Processed offline,EC,
889,SIA/AP/MIN/75419/2018,AP CTR MIN 06 2018 637,Sri G.Chinna Pulla Reddy-Quartz Mine-6.070 Ha.,G CHINNAPULLAREDDY QUARTZ,EC Granted - Processed offline,EC,
890,SIA/AP/MIN/217499/2021,AP  GNT MIN  6 2021 3292,Sri Chinta Subba Reddy,CHINTA SUBBA REDDY-0.586 HECTS,EC Granted,EC,
891,SIA/AP/MIN/243134/2021,AP GNT MIN 12  2021 3693,Ipuru 1 Sand Reach,JAIPRAKASHPOWERVENTURESLIMITED,EC Granted,EC,
892,SIA/AP/MIN/138303/2020,AP GNT MIN  01 2020 1662,Pedalanka Sand Reach,ADMG GNT,EC Granted - Processed offline,EC,
893,SIA/AP/MIN/138522/2020,AP CTR 51 2013 318,Lalith Realtors Private Limited,LALITH REALTORS PRIVATE LIMITED,WithdrawEC,EC,
894,SIA/AP/MIN/20422/2016,AP NLR MIN 05 2016 89,,MS SRI BHAGAVAN MINES,EC Granted - Processed offline,EC,
895,SIA/AP/MIN/49575/2016,,SRI V. ANIL KUMAR,SRI V ANIL KUMAR,TransferToDEIAA,EC,
896,SIA/AP/MIN/32160/2015,AP KNL 224 MIN 10 2015,"K.Govardhan Reddy,1.0 Hectare of Colour Granite Quarry
(Existing) in Sy No:594 of Nagarur (V),Aspari (M),Kurnool
(D),A.P.",K GOVARDHAN REDDY,EC Granted,EC,
897,SIA/AP/NCP/71308/2017,AP KRI CON 01 2018 470,"A TREE STORY
(Pooja Crafted Homes Private Limited)	
Commercial cum Residential Complex",POOJA CRAFTED HOMES PRIVATE LIMITED,EC Granted,EC,
898,SIA/AP/MIN/61702/2017,AP KNL MIN 03 2017 304,"Proposed Limestone Mining Project over an extent of 4.08 Ha in Sy.No. 78,91 & 92 of Venkatapuram Village",PEDDA KONDA REDDY,EC Granted,EC,
899,SIA/AP/MIN/66243/2017,AP VSP MIN 07 2017 371,P SHARMASH HUSSAIN[NELAKOSIGI COLOUR GRANITE MINE],SHARAMASH HUSSAIN LESSEE,EC Granted,EC,
900,SIA/AP/MIN/48052/2016,AP VZN MIN 02 2016 37,"Ms MSP Granites 16.56 ha of Colour Granite mine located in Sy.No:01, Kori V, Parvathipuram M, Vizianagaram D.",MS M S P GRANITES,EC Granted,EC,
904,SIA/AP/MIN/156438/2020,AP MIN ANT 06 2020 1920,Sri. C. Venkata Subbaiah,SRI.C.VENKATA SUBBAIAH,EC Granted - Processed offline,EC,
905,SIA/AP/MIN/75504/2018,AP KDP MIN 06 2018 645,V.M.R Enterprises - 3.047 ha ( Cluster ),V.M.R ENTERPRISES,Delisted,EC,
906,SIA/AP/MIN/204146/2021,,Sri Durga Devi Stone Crusher,SRI DURGA DEVI STONE CRUSHERS,WithdrawEC,EC,
911,SIA/AP/MIN/35978/2015,AP SKM 271 MIN 12 2015,Smt. S. Chandra -  2.732 ha,SMT. S. CHANDRA,TransferToDEIAA,EC,
912,SIA/AP/MIN/69647/2017,AP SKM MIN 09 2017 438,M/s Karunai Granites Pvt Ltd,MS KARUNAI GRANITES PVT LTD,EC Granted - Processed offline,EC,
913,SIA/AP/MIN/69928/2017,AP VZN MIN 10 2017 462,Garividi Manganese Ore Mine,RBSSDFN DAS,Rejected - Processed offline,EC,
914,SIA/AP/MIN/40731/2016,AP CTR MIN 08 2019 1172,Colour Granite,SRI. M.A. RASHEED AHMED,EC Granted - Processed offline,EC,
915,SIA/AP/MIN/32544/2019,AP SKM MIN 03 2019 896,M/s TULIP GRANITES PVT LTD,M/S. TULIP GRANITES PVT LTD,EC Granted - Processed offline,EC,
916,SIA/AP/MIN/34387/2019,AP VSP MIN 04 2019 924,M/S Ganesh Sai Granites,M/S GANESH SAI GRANITES,EC Granted - Processed offline,EC,
917,SIA/AP/MIS/127260/2019,AP EG CON 11 2019 1451,VISTAS,VELUMURI INFRA BUILDERS AND DEVELOPERS,EC Granted - Processed offline,EC,
918,SIA/AP/MIN/63355/2020,AP CTR MIN 04 2020 1793,Fully mechanized opencast method quarry for Gravel mine production@ 181651 TPA in an area of 8.0 ha by Sri K. Saravanan,SRI K. SARAVANAN,EC Granted,EC,
919,SIA/AP/MIN/63352/2018,SEIAA/AP/PKM/MIN/04/2018/562,M/s Stanley Mining Company Private Limited,MS STANLEY MINING COMPANY PRIVATE LIMITED,EC Granted,EC,
920,SIA/AP/MIN/214330/2021,AP   KNL  MIN  6 2021 3233,Manne Pedda Nagi Reddy,MANNE PEDDA NAGI REDDY,EC Granted,EC,
921,SIA/AP/MIN/69618/2017,AP NLR MIN 10 2016 219,Modern Minerals,MINERALS MODERN,Delisted,EC,
922,SIA/AP/MIN/69638/2017,AP NLR MIN 10 2017 453,Meenkashi Sundaram Mica Mines Pvt Ltd,MEENAKSHI SUNDARAM MICA MINES PVT LTD,Delisted,EC,
923,SIA/AP/MIN/94100/2019,AP PKM MIN  02 2019 823,"0.7486 Ha. of Road Metal Mine,Sri B.VENKATA REDDY,Sy. No: Hill Block no.VII 
Nadigadda village, 
H/o. Dupadu  village, 
Tripuranthakam  (M), 
Prakasam District, 
Andhra Pradesh.",B VENKATA REDDY,EC Granted,EC,
925,SIA/AP/MIN/136320/2020,AP ANT MIN  01 2020 1639,Smt D.Lakshmi(Road metal &Building  stone),SMT D. LAKSHMI -4.00 HECT,EC Granted - Processed offline,EC,
929,SIA/AP/MIN/16458/2016,AP NLR MIN 07 2016 154,-1,KOHINORR MINERALS,EC Granted - Processed offline,EC,
930,SIA/AP/MIN/262605/2022,AP MIN  CTR 03 2022 4073,M/s. Sri Tirumala Granites – 3.790 Ha,KRISHNA VIVEK,EC Granted,EC,
931,SIA/AP/MIN/45382/2019,AP KRI MIN 10 2019 1350,SRI GARIKAPATI JAYAPAUL,JAYAPAUL GARIKAPATI,EC Granted - Processed offline,EC,
932,SIA/AP/MIN/57488/2016,,M/s. Sun Rock Ages,SUN ROCK AGES,Delisted,EC,
933,SIA/AP/MIN/227155/2021,AP  KDP  MIN   9 2021 3464,"Sri. Syed Alisher Gravel, Road Metal and Building Stone Quarry 3.240",SRI.SYED ALISHER,EC Granted,EC,
934,SIA/AP/MIN/155022/2020,AP MIN KNL   06 2020 1869,"Proposed Ordinary Mantralayam Sand Reach -II Mine in Mantralayam Village of Tungabhadra River by Asst. Director of Mines and Geology, Kurnool, Govt of Andhra Pradesh.",ORDINARY SAND MINE REACH KURNOOL,Delisted,EC,
935,SIA/AP/MIN/207964/2021,AP  CTR MIN   9 2021 3461,M/s. Ravi Granites - 1.00 ha,RAVI  GRANITES,EC Granted,EC,
936,SIA/AP/MIN/209847/2021,AP     CTR  MIN 4 2021 3134,Sri P.C. Ramesh,SRI P.C. RAMESH,EC Granted,EC,
937,SIA/AP/MIN/51840/2019,AP PKM MIN 12 2018 789,M/s Brundavan Granites,M/S. BRUNDAVAN GRANITES,EC Granted - Processed offline,EC,
938,SIA/AP/MIN/146872/2020,AP KRI MIN   03 2020 1760,Sri Ch. Ajad Kumar (Road Metal),CH. AJAD KUMAR-1.250 HECT,EC Granted - Processed offline,EC,
939,SIA/AP/MIN/44202/2018,AP VZN MIN 10 2019 1311,Sri S.Govinda Rao,SRI. S. GOVINDA RAO,EC Granted - Processed offline,EC,
940,SIA/AP/MIN/178524/2020,AP GNT MIN 10 2020 2245,Sri Gunnamareddy Peda Ramana Reddy-Lime Stone (Minor),SRI GUNNAMAREDDY PEDA RAMANA REDYY-0.405HECT,EC Granted,EC,
