Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
447,SIA/HR/NCP/51193/2016,SEIAA/HR/16/302,"Commercial Complex by M/s S.S. Group Pvt. Ltd. at Vill-Badha ,Sec-86,Gurgaon",S S GROUP,EC Granted,EC,
448,SIA/HR/MIS/76007/2022,SEIAA/HR/2022/189,"PROPOSED EXPANSION OF RESIDENTIAL GROUP HOUSING PROJECT “MAPSKO MOUNT VILLE”, 	AT SECTOR 79, GURUGRAM, HARYANA",MAPSKO BUILDERS PVT. LTD.,EC Granted,EC,
449,SIA/HR/INFRA2/427885/2023,SEIAA/HR/2023/339,Affordable Group Housing Colony,AMOLIK PARK LLP,EC Granted,EC,
450,SIA/HR/NCP/75842/2018,SEIAA/HR/18/ 441 dated 19.07.2018,"IT/ITES SEZ (Modification & Expansion) Project at Village- Dundahera Sector-21, Gurugram, Haryana by M/s. Gurgaon Infospace Limited",GURGAON INFOSPACE LIMITED,EC Granted - Processed offline,EC,
451,SIA/HR/NCP/75655/2018,SEIAA/HR/18/ 439 dated 19.07.2018,"Warehouse for storage of Non-agro produce at Village Farrukhnagar, Distt. Gurugram and Village Khalikpur, Distt. Jhajjar, Haryana by Farukhnagar Logistics Parks LLP",FARUKHNAGAR LOGISTICS PARKS LLP,EC Granted - Processed offline,EC,
453,SIA/HR/IND3/68324/2021,SEIAA/HR/2021/461,"EC for Integrated Paint Manufacturing Unit in Plot No. 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61 & 62, HSIIDC Industrial Estate Panipat, Village Dadlana, Tehsil and Dist. Panipat, State Haryana.",GRASIM INDUSTRIES,EC Granted,EC,
455,SIA/HR/NCP/72288/2018,SEIAA/HR/18/380 dated 18.01.2018. Please submit th,"Expansion cum Modification of Commercial Complex (3.833 Acres) planned at village Virendra Gram & Sikanderpur Ghosi, Sector 26, Gurugram, Haryana by M/s Emaar MGF Land Ltd",EMAAR MGF,Delisted,EC,
459,SIA/HR/MIS/43144/2017,SEIAA/HR/VIO/19/13. Terms of references were appro,Group Housing Colony Project “EDGE TOWER AT RAMPRASTHA CITY” developed by M/s Ramprastha Promoters & Developers Pvt. Ltd.,RAMPRASTHA PROMOTERS & DEVELOPERS PVT. LTD.,EC Granted,EC,
460,SIA/HR/MIN/13357/2015,SEIAA/HR/MIN/16/157 dated 17.06.2016,"Mining of “Stone along with Associated minor minerals” at Bakhrija Plot 1, Mahendergarh by M/s Madaan Associates The project activity falls in category ’B1’ as there are other mining lease existing within 500m radius of this mining lease and total ar",MS MADAAN ASSOCIATES,EC Granted,EC,
462,SIA/HR/MIS/31993/2015,Hard copy of application already submitted is with,"Affordable Group Housing Sector-63 A Gurgaon Manesar Urban Complex Village-Ullahwas, Tehsil-Sohna, Distt-Gurgaon, Haryana",SUNRAYS HEIGHTS PVT LTD,EC Granted,EC,
463,SIA/HR/MIS/123568/2019,SEIAA/HR/19/220 hard copy to be submitted,KULANA WAREHOUSE PROJECT,GRAAS WAREHOUSING CORPORATION,EC Granted,EC,
464,SIA/HR/NCP/1303/2015,,"Residential Plotted Colony located at Sector - 6, Village Agroha, Hisar",HARYANA URBAN DEVELOPMENT AUTHORITY DIVISION NO II,Delisted,EC,
465,SIA/HR/MIS/179845/2020,SEIAA/HR/19/217 hard copy to be submitted,"EXPANSION OF PROPOSED RESIDENTIAL PLOTTED COLONY AT SECTOR-89-90, VILLAGE HAYATPUR & BADHA, TEHSIL & DESTRICT GURUGRAM, HARYANA",ORRIS INFRASTRUCTURE PVT LTD.,EC Granted,EC,
466,SIA/HR/NCP/22199/2017,SEIAA/HR/17/338 dated 21.07.2017,,EXPANSION OF IT PARK PROJECT,EC Granted - Processed offline,EC,
467,SIA/HR/MIS/118527/2019,SEIAA/HR/19/208 hard copy has t o be submitted,Expansion cum Modification of Group Housing Scheme,M/S RAJ BUILDWELL PVT. LTD.,Rejection Letter Granted,EC,
468,SIA/HR/IND2/44124/1990,SEIAA/HR/19/176. TOR approved by SEIAA vide letter,"Proposed Manufacturing unit of API & Biomolecules (capacity-17.46 MTPA) at Plot-03, Sector-18, Phase-3, Industrial Estate Barhi, District - Sonipat, Tehsil –Gannaur, State – Haryana",CENNET BIOPHARMA PVT LTD,EC Granted - Processed offline,EC,
469,SIA/HR/MIS/31300/2019,"SEIAA/HR/19/03

hard copy to be submitted",,SFG EXPORTS (INDIA) PVT. LTD.,EC Granted - Processed offline,EC,
472,SIA/HR/INFRA2/401895/2022,SEIAA/HR/2022/228,"Expansion of Proposed Commercial Building Ätrium Place” in Vanijya Nikunj, Udyog Vihar, Phase V, Gurugram, Haryana by M/s Aadarshini Real Estate Developers Pvt. Ltd.",AADARSHINI REAL ESTATE DEVELOPERS PRIVATE LIMITED,EC Granted,EC,
473,SIA/HR/INFRA2/425129/2023,SEIAA/HR/2023/332,Expansion of Commercial Cum office complex by M/s Munjal Hospitality Pvt. Ltd.,MUNJAL HOSPITALITY PRIVATE LIMITED,Referred Back to SEAC(A),EC,
474,SIA/HR/MIS/212482/2021,File No. SEIAA/HR/VIO/19/18 generated. TOR were ap,"Expansion of Group Housing Project ""ParsvnathExotica Phase-II"" at village Wazirabad, Sector-53,Gurugram.",PARSVNATH DEVELOPERS LTD,Rejection Letter Granted,EC,
479,SIA/HR/MIS/261786/2022,SEIAA/HR/2022/138,"Affordable Group Housing Colony Project at Village Dhanwapur, Sector-104, Gurugram, Haryana by M/s Apricus Hills Private Limited",APRICUS HILLS PRIVATE LIMITED,EC Granted,EC,
480,SIA/HR/INFRA2/426382/2023,SEIAA/HR/2023/335,Revision of Plotted Development Project (97.9812 acre),M/S COUNTRYWIDE PROMOTERS PVT LTD,EC Granted,EC,
483,SIA/HR/MIS/100645/2019,,Warehouse,MR LALIT KUMAR C/O MR JK LALWANI,Delisted,EC,
486,SIA/HR/INFRA2/406024/2022,SEIAA/HR/2022/270,Commercial Colony,PEERAGE BUILDWELL PRIVATE LIMITED,EC Granted,EC,
487,SIA/HR/MIS/103993/2019,SEIAA/HR/19/144 hard copy received,Affordable Group Housing Colony Project,M/S MAHIRA BUILDTECH PRIVATE LIMITED,EC Granted,EC,
489,SIA/HR/MIS/266567/2022,SEIAA/HR/2022/164,Affordable Group Housing Colony Project “BODH 79”,TOP HAVEN DEVELOPERS PRIVATE LIMITED,EC Granted,EC,
490,SIA/HR/NCP/36327/2015,SEIAA/HR/16/268 dated 17.03.2016. Hard Copy to be,"""Group Housing"" at surajkund, Faridabad",NATIONAL BUILDING CONSTRUCTION CORPORATION LTD,EC Granted,EC,
491,SIA/HR/MIN/33469/2015,SEIAA/HR/MIN/15/135 dated 30.11.2015. The file is,Sand Minor Mineral Mines at Bhood Kalan Block /YNR B-19 over an area of 12.62 Ha. in District - Yamuna Nagar by M/s Ganga Yamuna Mining Co.,M/S GANGA YAMUNA MINING CO.,EC Granted - Processed offline,EC,
492,SIA/HR/MIS/230986/2021,SEIAA/HR/2022/503,"Affordable Group Housing Colony Project at Revenue estate of Village Gadauli Kalan, Sector-37D, Gurugram, Haryana by M/s Lalwani Brothers Buildcon LLP in collaboration with Sternal Buildcon Pvt. Ltd.",M/S LALWANI BROTHERS BUILDCON LLP IN COLLABORATION WITH STERNAL BUILDCON PVT. LTD.,EC Granted,EC,
493,SIA/HR/MIN/428049/2023,SEIAA/HR/2022/264,"Mining of Sand (Minor Mineral) from the Riverbed of Yamuna River (Sultanpur Unit) with 10,80,000 MT/ year production over an area of 33.42 Ha",M/S M.M TRADERS,Referred Back to SEAC(A),EC,
499,SIA/HR/MIN/31641/2015,The file No. is SEIAA/HR/15/124 dated 06.11.2015.,"Garhi Stone Mine alongwith Associated minor minerals (minor minerals) at village Garhi, district Mahendragarh, Haryana (Consultant: Mantec Consultants Pvt. Ltd.)",HARYANA MINING COMPANY,EC Granted,EC,
500,SIA/HR/MIS/131901/2019,SEIAA/HR/19/239,"Expansion & Modernization of Group Housing Project at Village- Naurangpur, Sector-79, Gurugram-Manesar Urban Complex by M/s Bestech India Pvt. Ltd.",M/S BESTECH INDIA PVT. LTD.,EC Granted,EC,
502,SIA/HR/INFRA2/407727/2022,SEIAA/HR/2022/271,"Expansion of Proposed Commercial complex on land admeasuring 5344.61 sqm situated at site / building no.1, Sector 25, urban Estate Gurgaon II, Gurugram, Haryana",LEKH BUILDTECH PRIVATE LIMITED,EC Granted,EC,
505,SIA/HR/NCP/31094/2018,,"Proposed Tourism & Recreation Project on Land measuring 388 Acres at Faridabad - Gurugram Road, Hadbast No. 15, Faridabad, Haryana",M/S KENWOOD MERCANTILE PVT LTD,Delisted,EC,
506,SIA/HR/NCP/31097/2018,,"Proposed Mixed Land Use Colony under TOD Policy on land measuring 8.625 acres in revenue Estate of Badshahpur, Sector-75, Gurugram- Manesar Urban Complex, Haryana",M/S ROYAL MULTIPLEX PVT LTD,Delisted,EC,
511,SIA/HR/MIS/31317/2019,,,R S INFRASTRUCTURE PVT LTD,Delisted,EC,
512,SIA/HR/INFRA2/423291/2023,SEIAA/HR/2023/28,"Remediation and Reclamation of Existing Dumpsite and construction, operation and maintenance of Sanitary Landfill at Village Khurana, Kaithal Dumpsite",MUNICIPAL COUNCIL OF KAITHAL,EC Granted,EC,
513,SIA/HR/NCP/16684/2015,"SEIAA/HR/15/201
Dated 31.08.2015",Expansion of Residential Plotted Colony,M/S. CHINTELS INDIA LTD.,Delisted,EC,
514,SIA/HR/NCP/74777/2018,SEIAA/HR/18/ 416 dated 02.05.2018.,"ENVIRONMENT FOR IT PARK COMPLEX PROJECT AT VILLAGE ULLAHAWAS, SECTOR-59, GURGAON (HARYANA)",NOVA REALTORS PVT LTD,WithdrawEC,EC,
516,SIA/HR/MIS/140350/2020,SEIAA/HR/2020/256,Commercial Complex,SHREE ENERGY DEVELOPERS PVT LTD,EC Granted,EC,
517,SIA/HR/MIS/59711/2019,SEIAA/HR/19/146,"Proposed Development of Sector- 37 at karnal, Haryana by HSIIDC, Karnal",HSIIDC KARNAL,Rejection Letter Granted,EC,
518,SIA/HR/INFRA2/407439/2022,SEIAA/HR/2022/190,Shiv Sai Infrastructure  Pvt. Ltd,MS SHIV SAI INFRASTRUCTURE PVT LTD,Deferred by SEAC,EC,
519,SIA/HR/NCP/42404/2016,,"""Affordable Group Housing""",AGRASAIN SPACES LLP,Delisted,EC,
520,SIA/HR/MIS/96632/2019,"SEIAA/HR/19/50

Hard copy to be submitted","""Affordable Group Housing Colony” at Village-Nawada, Fatehpur, Sector 86, Gurugram, Haryana by M/s Pyramid Infratech Pvt. Ltd.",PYRAMID INFRATECH PRIVATE LIMITED,Delisted,EC,
521,SIA/HR/MIS/78835/2022,SEIAA/HR/2022/166,"Proposed Industrial Estate project in Sector-37 at Karnal, Haryana by HSIIDC Karnal, Haryana",HSIIDC KARNAL,Referred Back to SEAC(A),EC,
522,SIA/HR/MIS/43960/2019,SEIAA/HR/19/147. TOR has been approved by SEIAA on,"Environmental Clearance  For Building “Horizon On The Highway” In Vanijya Nikunj, Udyog Vihar, Phase V, Gurugram, Haryana",AADARSHINI REAL ESTATE DEVELOPERS PVT. LTD.,EC Granted,EC,
523,SIA/HR/MIS/140314/2020,SEIAA/HR/2020/254,Expansion of Affordable Residential Plotted Colony (Site III),M/S SIGNATURE GLOBAL HOMES PVT LTD,EC Granted,EC,
524,SIA/HR/MIS/259795/2022,SEIAA/HR/2022/130,Revision & Expansion of Group Housing Colony Project by M/s Santur Infrastructure Pvt. Ltd.,SANTUR INFRASTRUCTURES PRIVATE LIMITED,EC Granted,EC,
526,SIA/HR/MIS/150417/2020,SEIAA/HR/2020/272 hard copy to be submitted,"Affordable Residential Flats For Defence Official Personnel Housing Scheme Project at Pawala Khusurpur, Sector- 106, Gurugram, Haryana M/s Housing Board Government of Haryana",HOUSING BOARD GOVERNMENT OF HARYANA,EC Granted,EC,
527,SIA/HR/MIS/150578/2020,SEIAA/HR/2020/283 hard copy to be submitted,"Multilevel Car Parking (MLCP) on 4 acres in DLF City Phase-III, Sector-25A, Gurugram",M/S DLF LIMITED,EC Granted,EC,
528,SIA/HR/NCP/71346/2017,SEIAA/HR/17/370 dated 30.11.2017,expansion of the Group Housing Project,MS SHIV SAI INFRASTRUCTURE PVT LTD,EC Granted,EC,
529,SIA/HR/MIN/11098/2015,File no. SEIAA/HR/MIN/16/152 dated 21.04.2016.,IA/HR/MIN/29693/2015,APAR MINES MANAGEMENT SERVICES PRIVATE LIMITED,EC Granted,EC,
530,SIA/HR/MIS/31323/2019,"SEIAA/HR/19/22

hard copy to be submitted",,M/S SUN INFRAESTATE PVT. LTD.,EC Granted - Processed offline,EC,
531,SIA/HR/MIS/212035/2021,SEIAA/HR/2021/417 hard copy to be submitted by the,Commercial plotted colony,M/S. ROBUST BUIDWELL PVT. LTD.,EC Granted,EC,
532,SIA/HR/MIS/63482/2021,SEIAA/HR/2021/387 hard copy of the documents be su,proposed Common Effluent Treatment Plant (CETP) of 1.5 MLD capacity based on extended aeration system,HSIIDC NARWANA,EC Granted,EC,
533,SIA/HR/MIS/63763/2020,File No. SEIAA/HR/2020/342 has been assigned. Hard,"Proposed Development of India International Horticulture Market in an area of 221.3 Ha. (547 acre) at Village Teha&ShahpurTaga, Ganaur,Sonipat, Haryana",HARYANA INTERNATIONAL HORTICULTURE MARKETING CORPORATION LIMITED,EC Granted,EC,
539,SIA/HR/MIN/42872/2016,File no. SEIAA/HR/MIN/16/140 dated 18.02.2016.,"SANGREL NADI RIVER BED MINING PROJECT having an area of 13.20Ha. with proposed production capacity of 594000 MTPA  AT Village - Mandlai, Tehsil - Raipur Rani, District - Panchkula, State Haryana. Applicant:  Shri Ranbir Singh S/o Shri Mohinder Singh",SH RANBIR SINGH,EC Granted,EC,
540,SIA/HR/MIN/55756/2016,SEIAA/HR/MIN/16/166,"MANAKAWAS PLOT NO. 2 STONE MINE
Mining Area - 22.90 Ha, Proposed Production – 25,00,000 MTPA, Applicant - M/S UNITED MINING CORPORATION

State - Haryana.",UNITED MINING CORPORATION,EC Granted,EC,
541,SIA/HR/MIS/208185/2021,SEIAA/HR/2021/402,"Expansion cum modification  of Commercial Colony  In the revenue estate of village Wazirabad, Sector-54, Gurugram, Haryana M/s Finest Promoters Pvt. Ltd.",M/S FINEST PROMOTERS PVT. LTD.,EC Granted,EC,
543,SIA/HR/MIS/72822/2022,SEIAA/HR/2022/124,,EMBASSY INDUSTRIAL PARKS PRIVATE LIMITED,EC Granted,EC,
544,SIA/HR/INFRA2/410062/2022,,COMMERCIAL PROJECT “PICASSO CENTRE”,ERA RESORTS PRIVATE LIMITED,Pending at PP due to eds,EC,
546,SIA/HR/MIS/102477/2019,SEIAA/HR/19/50,"""Affordable Group Housing Colony” at Village-Nawada, Fatehpur, Sector 86, Gurugram, Haryana by M/s Pyramid Infratech Pvt. Ltd.",PYRAMID INFRATECH PRIVATE LIMITED,EC Granted,EC,
547,SIA/HR/MIS/103913/2019,SEIAA/HR/19/132,Non-Agro Warehouse Project (18.01 acre),ALL CARGO MULTIMODEL PVT LTD,Delisted,EC,
548,SIA/HR/MIS/104051/2019,SEIAA/HR/19/49,Affordable Group Housing Colony Project,AAR HOUSING PVT LTD,Rejection Letter Granted,EC,
549,SIA/HR/MIS/229180/2021,SEIAA/HR/2021/466,"proposed Expansion of Affordable Group Housing Colony project located at revenue estate of village- Gadauli Khurd, Sector-37C, Tehsil and District – Gurugram Manesar Urban Complex.",RENUKA TRADERS PRIVATE LIMITED,EC Granted,EC,
550,SIA/HR/MIS/80813/2021,SEIAA/HR/2022/226,Expansion of Residential plotted colony,TDI INFRATECH LIMITED,Referred Back to SEAC(A),EC,
551,SIA/HR/IND2/55031/2020,SEIAA/HR/2020/304. The Project Proponent has to su,"Expansion & Modernization of sugar plant  from 2200TCD to 3500 TCD (expandable to 5000 TCD) at Village- Sheikhpura Jagir, Tehsil & District- Karnal, Haryana by M/s The Karnal Co-Operative Sugar Mills Ltd.",KARNAL CO-OPERATIVE SUGAR MILL LTD,Rejection Letter Granted,EC,
552,SIA/HR/THE/63370/2020,file No. SEIAA/HR/2020/303 has been assigned. Hard,"Proposed 18MW Baggase based Cogeneration power plant at Village- Sheikhpura Jagir, Tehsil & District- Karnal, Haryana by M/s The Karnal Co-Operative Sugar Mills Ltd",KARNAL CO-OPERATIVE SUGAR MILL LTD,Rejection Letter Granted,EC,
555,SIA/HR/MIN/11778/2015,File no. SEIAA/HR/MIN/15/127 dated 20.11.2015. The,"Mining of “Boulder, Gravel and Sand” (Minor Mineral) at Pipli Majra Block/ YNR B-29, 30 and 31, by Sh. Paramjeet Singh S/o Hardeep Singh",SH PARAMJEET SINGH,EC Granted,EC,
556,SIA/HR/NCP/22412/2017,SEIAA/HR/17/359 dated 31.10.2017,,M/S ACTIVE PROMOTERS PRIVATE LIMITED & OTHERS,EC Granted - Processed offline,EC,
561,SIA/HR/MIS/31314/2019,,,PURI CONSTRUCTION PVT. LTD.,Delisted,EC,
562,SIA/HR/NCP/72377/2018,File no. SEIAA/HR/18/ 383 dated 25.01.2018. Please,"IT/ ITES SEZ Project at Sector-48, Village Tikri Gurugram, Haryana",CANDOR GURGAON ONE REALTY PROJECTS PVT. LTD,EC Granted - Processed offline,EC,
563,SIA/HR/MIS/202823/2021,SEIAA/HR/2021/391 hard copy to be submitted,"Proposed Commercial Colony (Retail, Food Court & Office) at village- Maidawas, Sector-66, Gurugram, Haryana  M/s Emaar India Limited and being developed by Elan  City LLP.",M/S EMAAR INDIA LIMITED AND BEING DEVELOPED BY ELAN CITY LLP,EC Granted,EC,
564,SIA/HR/MIS/131760/2019,SEIAA/HR/19/238,"Group Housing Project “Park View” (Expansion & Modernization) at Village-Wazirpur, Sector-92, Gurugram, Haryana by M/s Bestech India Pvt. Ltd.",M/S BESTECH INDIA PVT. LTD.,EC Granted,EC,
565,SIA/HR/IND2/28490/2015,SEIAA/HR/15/242 dated 20.11.2015,Suntril Pharmaceuticals Pvt. Ltd,SUNTRIL PHARMACEUTICALS PVT LTD,EC Granted,EC,
567,SIA/HR/MIS/52902/2020,SEIAA/HR/2020/267 hard copy to be submitted. TOR w,"Expansion of IT/ITES, SEZ Project (25.175 ACRES), Sector 48, Village Tikri, Gurugram, Haryana",CANDOR GURGAON ONE REALITY PROJECT PVT LTD,EC Granted,EC,
569,SIA/HR/MIS/266484/2022,SEIAA/HR/2022/155,"Affordable Group Housing Colony at village- Harsaru, Sector-89, Gurugram, Haryana by M/s. Jamb Propbuild Pvt. Ltd. & others in collaboration with Breez Infra",JAMB PROPBUILD PVT. LTD. & OTHERS IN COLLABORATION WITH BREEZ INFRA,EC Granted,EC,
570,SIA/HR/IND2/31058/2017,"SEIAA/HR/19/37

Please submit the hard copy","EC FOR EXPANSION OF ADDITIONAL STORAGE TANKS AT REWARI TERMINAL, HARYANA",INDIAN OIL CORPORATION LIMITED MARKETING DIVISION,Delisted,EC,
571,SIA/HR/MIS/282145/2022,SEIAA/HR/2022/227,"Expansion of Warehouse for storage of Non-agro produce at Village Khalikpur, Tehsil Badli, Distt. Jhajjar, Haryana by Sh. Jagat Singh S/o Sh. Duli Chand and others",SH. JAGAT SINGH & OTHERS,Rejection Letter Granted,EC,
572,SIA/HR/INFRA2/402959/2022,SEIAA/HR/2022/207,"Environment Clearance for Expansion of Proposed Group Housing Project at Sector 36A, Gurgaon Manesar Urban Complex, Haryana by M/S Krisumi Corporation Private Limited",KRISUMI CORPORATION PRIVATE LIMITED,EC Granted,EC,
573,SIA/HR/MIS/33967/2016,"SEIAA/HR/19/131

Hard copy to be submitted",Revision & Expansion of Affordable Group Housing Colony Project,M/S SIGNATURE BUILDERS PVT LTD,EC Granted,EC,
574,SIA/HR/MIN/23253/2017,SEIAA/HR/MIN/17/170 dated 01.08.2017. Please submi,SIA/HR/MIN/19925/2017,GANESH ROYALTY,EC Granted,EC,
578,SIA/HR/MIS/154294/2020,SEIAA/HR/2020/308,“Expansion of Corporate Office Complex”,PADMINI TECHNOLOGIES LTD.,Rejection Letter Granted,EC,
579,SIA/HR/MIS/211992/2021,SEIAA/HR/2020/301. The Project Proponent has to su,Expansion of Institutional Project NCR Biotech Science Cluster Phase-II,TRANSLATIONAL HEALTH SCIENCE AND TECHNOLOGY INSTITUTE THSTI,EC Granted,EC,
580,SIA/HR/NCP/56227/2016,File no. SEIAA/HR/16/277 dated 17.06.2016. Hard co,Group Housing Colony,ST PATRICKS REALTY PRIVATE LIMITED,EC Granted,EC,
583,SIA/HR/MIS/63806/2020,file No. SEIAA/HR/19/228 has been assigned. Hard c,"Proposed Construction of Road & Parking in Sector- 25 (Resi.), Rohtak, Haryana",HUDA ROHTAK,EC Granted,EC,
584,SIA/HR/MIS/217368/2021,,"Expansion of Residential Plotted Colony under Deen Dayal Jan Awas Yojna (10.30 acres)  at Village-Wazirpur & Meoka, Sector-92, Gurugram, Haryana",M/S SIGNATURE INFRABUILD PRIVATE LIMITED,WithdrawEC,EC,
587,SIA/HR/MIS/201728/2021,SEIAA/HR/2021/379 hard copy to be submitted,"REVISION OF “IT PARK” COMPLEX PROJECT AT VILLAGE-ULLAHAWAS, SECTOR-59, GURUGRAM,  HARYANA",M/S NOVA REALTORS PVT. LTD.,Rejection Letter Granted,EC,
588,SIA/HR/MIS/51565/2019,SEIAA/HR/19/159 Terms of references were approved,Revision and Expansion of Affordable Group Housing Colony Happy Homes Exclusive,ADORE REALTECH PVT. LTD.,EC Granted,EC,
592,SIA/HR/INFRA2/413898/2023,SEIAA/HR/2022/276,"Expansion in Environmental Clearance of Warehouse for storage of Non-agro Produce located at Village Farrukhnagar, Distt. Gurugram and Village Khalikpur, Distt. Jhajjar, Haryana by M/s Farukhnagar Logistics Parks LLP",FARUKHNAGAR LOGISTICS PARKS LLP,EC Granted,EC,
596,SIA/HR/MIS/201676/2021,SEIAA/HR/2021/380 hard copy to be submitted,"Affordable Group Housing Colony (10 Acres),  Village – Babupur, Sector-106,  Gurugram Manesar Urban Complex, Haryana by K.N. Infracon Pvt. Ltd.",K.N. INFRACON PVT. LTD.,EC Granted,EC,
598,SIA/HR/INFRA2/410414/2022,SEIAA/HR/2022/286,Development of Resort by M/s Prominent Propbuild LLP,PROMINENT PROPBUILD LLP,EC Granted,EC,
599,SIA/HR/NCP/22525/2018,"SEIAA/HR/19/01

Hard copy to be submitted",Expansion of Warehouse for Storage of Non Agriculture Produce (Logistic),GOKALDAS WAREHOUSING CORPORATION,Rejection Letter Granted,EC,
601,SIA/HR/NCP/28186/2017,SEIAA/HR/VIO/18/25 dated 18.07.2018,Spaze Boulevard I,SPAZE TOWERS PVT LTD,Delisted,EC,
604,SIA/HR/MIS/102694/2019,SEIAA/HR/19/138 hard copy to be submitted,Proposed Affordable Group Housing Colony,PYRAMID INFRATECH PRIVATE LIMITED,EC Granted,EC,
605,SIA/HR/MIS/235045/2021,SEIAA/HR/2021/462,"Expansion of Warehouse (Non Agricultural Produce) over an area measuring 97123.75 sqm. In the revenue estate of village Pathredi, Tehsil Manesar, Distt. Gurugram",EMBASSY INDUSTRIAL PARKS PRIVATE LIMITED,EC Granted,EC,
606,SIA/HR/MIN/406448/2022,SEIAA/HR/2022/266,"Capacity Expansion Mining of Stone along with Associated Minor Minerals mine for total production enhancement from 5.6 MTPA to 9 MTPA at Khasra No 216, over area of 29.50 ha Located at Kalyana 2 Village Kalyana, Tehsil & District- Charkhi Dadri, Haryana proposed by M/ s SBIPL Projects Limited.",M/S SBIPL PROJECTS LIMITED.,EC Granted,EC,
607,SIA/HR/IND1/401180/2022,SEIAA/HR/2022/248,Jindal Stainless (Hisar) Limited [COLD Rolling Division],JINDAL STAINLESS (HISAR) LIMITED,EC Granted,EC,
609,SIA/HR/MIS/154031/2020,SEIAA/HR/2020/305,"Proposed Group Housing Colony JAI JAWAN AWAS YOJNA At Plot No 1, Sector 7, Bahadurgarh",ARMY WELFARE HOUSING ORGANISATION,Delisted,EC,
610,SIA/HR/MIN/16785/2015,"SEIAA/HR/MIN/15/132
Dated 30.11.2015","EIA REPORT OF KHERIBATTAR PLOT NO.-2 STONE MINE, HARYANA",ASD RKC JV,EC Granted,EC,
613,SIA/HR/MIS/103781/2019,,"Proposed Commercial Colony, Village Badha, Sec-86, Gurgaon, Haryana",SS GROUP PVT. LTD.,Delisted,EC,
614,SIA/HR/MIN/58201/2019,SEIAA/HR/19/234 hard copy to be submitted,"Proposed Boulder, Gravel and Sand Mining",MS SHREE BALAJI MINES & MINERALS,EC Granted,EC,
617,SIA/HR/MIS/150300/2020,SEIAA/HR/2020/277 hard copy to be submitted,"EXPANSION OF WAREHOUSE PROJECT ""R. J. LOGISTICS PARK""",R. J. LOGISTICS PARK,EC Granted,EC,
618,SIA/HR/NCP/18460/2016,SEIAA/HR/16/286 dated 10.08.2016,IT/ITES SEZ Project,MIKADO REALTORS PRIVATE LIMITED,EC Granted,EC,
619,SIA/HR/MIS/149204/2020,SEIAA/HR/2020/271 hard copy to be submitted,"Proposed Warehouse Building for Non Agro Produce (Logistic) is planned at village Sanpka, tehsil- Farrukhnagar, District-Gurugram, Haryana by M/s Sunsat Warehousing Pvt. Ltd. & Sh. Satpal Singh",M/S SUNSAT WAREHOUSING PVT. LTD. & SH. SATPAL SINGH,EC Granted - Processed offline,EC,
