Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
560,SIA/BR/MIN/66178/2017,SIA/1(a)/587/18,Sand Mining Project at Babudih Sand Ghat on Ajay River.,WESTLINK TRADING PRIVATE LIMITED,Delisted,EC,
561,SIA/BR/MIN/131033/2019,,"M/S –India Bricks Earth Mining Project ,Mauza- Manoharpur Kachhuara Thana -117 Khata No.-90, Plot No.- 10 & 27,Area-1.035 ha or 2.56 Ac For production capacity4342.60 TPA,P.S-Gopalpur, Circle-Sampatch",M\S INDIA BRICKS SHIVKUMARSINGH,Delisted,EC,
562,SIA/BR/MIS/282267/2022,SIA/8(a)/2042/2022,Revision  and   Expansion of Warehouse Project,M/S ALCASO INFRASPACE PVT LTD,EC Granted,EC,
565,SIA/BR/MIN/131462/2019,,Ektansh Sri Engicon Pvt. Ltd.,EKTANSH SRI ENGICON PVT. LTD.,Delisted,EC,
566,SIA/BR/MIN/64397/2017,SIA/1(a)/498/17,Sand Mining Project at Mathiyapar Sand Ghat on Falgu River,WESTLINK TRADING PRIVATE LIMITED,EC Granted,EC,
570,SIA/BR/MIN/71314/2017,,"Sand Mining Projct at Inguni Sand Ghat on Buddh River, Anchal-Paraiya,Dist- Gaya, Bihar",WESTLINK TRADING PRIVATE LIMITED,Delisted,EC,
571,SIA/BR/MIS/17349/2016,SIA/7(h)/337/16,5 MLD Common Effluent Treatment Plant,BIHAR INDUSTRIAL AREA DEVELOPMENT AUTHORITY,EC Granted,EC,
572,SIA/BR/MIN/130600/2019,,"Darhi Aas M/S BHARAT INT UDYOG  Project, For Production Capacity -4978.54 TPA, Area-1.07ha (2.65Ac), Thana no-255/1, Khata no-64,27& 87. Plot no.-439,440 & 129. Mauza- Darhi Aas ,P.S.-Mufasil, Circle-",M/S BHARAT INT UDYOG PROPONENT SAMEER CHOUDHARY,Delisted,EC,
575,SIA/BR/MIN/17902/2016,SIA/1(a)/323/16,Alipur ghat Sand Mining project,WESTLINK TRADING PVT LTD,EC Granted,EC,
576,SIA/BR/MIN/141297/2020,,ORDINARY CLAY MINING PROJECT FOR RAM KRIPAL SINGH CONSTRUCTION PVT LTD,M/S RAM KRIPAL SINGH CONSTRUCTION PVT. LTD. MAUZA FAJALIPUR,Delisted,EC,
577,SIA/BR/MIN/64398/2017,SIA/1(a)/493/17,Sand Mining Project at Palhat Kalan Ghat on Buddh River,WESTLINK TRADING PRIVATE LIMITED,EC Granted,EC,
579,SIA/BR/MIN/31448/2019,SIA/1(a)/640/19,"Sand Mining Project at Mehandaura Brahpur Ghat on Son river in district Bhojpur, Bihar",BROADSON COMODITIES PVT LTD,EC Granted,EC,
580,SIA/BR/MIN/143766/2020,,"Brick Earth Project at Mauza- Shivnagar, P.O- Shivnagar, P.S- Tikari, District- Gaya(Bihar)",M/S SARASWATI CONSTRUCTION,Delisted,EC,
581,SIA/BR/MIN/138356/2020,,"SARDAHAN SAND GHAT (CHILAUNI RIVER), APPLICANT- MR. SUJEET KUMAR, AREA- 1.8 HA, VILL.- DHALHA GARHIYA (NORTH), DIST.- SUPAUL , BIHAR","MR. SUJEET KUMAR, DISTRICT- SUPAUL, BIHAR",Delisted,EC,
582,SIA/BR/MIN/140893/2020,,"Brick Earth Mining Project at village-Andauli, P.o-Andauli, P.s-Saksohra, Dist-Patna",M/S ARCHANA INT UDYOG,Delisted,EC,
584,SIA/BR/THE/29999/2018,SIA/1(d)/607/19,"Proposed installation of Captive Thermal Power Plant (20 MW) at Industrial Plot No. NS - 16 (P), Aurangabad Industrial Growth Centre (BIADA), District: Aurangabad (Bihar)",Shree Cement Ltd.,Delisted,EC,
585,SIA/BR/MIN/132348/2019,,Proposed Brick Earth Mining,MAA DEVI BRICKS,Delisted,EC,
586,SIA/BR/MIN/145862/2020,,BRICK EARHT MINING PROJECT FOR M/S B SWASTICK K BRICKS MAUZA MANIKNAGAR PRANPUR KATIHAR AREA 2.99 Ac,M/S B SWASTICK K BRICKS PROP VINAY KUMAR URF LOK NATH MANDAL,Delisted,EC,
588,SIA/BR/MIN/130748/2019,,"Brick Earth Mining Project of Area 3.61 Acres or 1.46 Hectare for M/S Pankaj Int Udyog at Mauza/Vill- Bilari, P.O- Bilari, P.S + Block- Katarisarai, District- Nalanda, State- Bihar",M/S PANKAJ INT UDYOG,Delisted,EC,
589,SIA/BR/MIN/130784/2019,,"Proposed Brick Earth Mining Project of Area 3.89 Acres or 1.58 Hectare for M/s Maa Bricks at Vill- Alipur, P.O- Alipur, P.S- Sigori, Block- Paliganj, District- Patna, State - Bihar",M/S MAABRICKS,Delisted,EC,
590,SIA/BR/MIN/130953/2019,,"Bhanachak (Gata No. 598,600,601,602, 603,568,561,606,564) brick earth (soil) mining project.",M/S KUSHWAHA BRICKS INDUSTRIES,Delisted,EC,
595,SIA/BR/MIN/51422/2020,,Final EIA report of Jamui Kiul 6 Balu ghat,PREMIUM SOFT COKE INDUSTRIES,Delisted,EC,
596,SIA/BR/MIN/139746/2020,,"ODINARY CLAY MINING PROJECT FOR BSCPL INFRASTRUCTURE LTD. MAUZA TELNI BITHAN SAMASTIPUR, AREA 6.23 Ac",BSCPL INFRASTRUCTURE LTD. MAUZA TELNI AREA 6.23 AC,Delisted,EC,
599,SIA/BR/INFRA2/423153/2023,SIA/8(a)/2345/2023,Aarohi City (Aarohi Homes Pvt. Ltd.),AAROHI HOMES PRIVATE LIMITED,EC Granted,EC,
602,SIA/BR/MIN/41567/2019,,DAGMARA LALMAN PATTI SAND GHAT,SUJEET KUMAR DISTRICT SUPAUL,Pending at PP due to eds,EC,
603,SIA/BR/MIS/66585/2021,21-52/2021-IA-III,"Proposed Commercial and Residential Building “Nutan Crescent II” at Bhikhachak, Mauza-Chitkohra, Tehsil-Gardanibhag, Dist. - Patna, Bihar by Nutan Construction",NUTAN CRESCENT II,WithdrawEC,EC,
604,SIA/BR/MIN/143912/2020,,"Brick Earth Mining Project at Village- Chehal Mudera, P.O- Ghareya, P.S- Atri, District- Gaya(Bihar)",M/S- AMAR BRICKS,Delisted,EC,
605,SIA/BR/MIN/128640/2019,,M/s Vivek Int Udyog,M/S VIVEK INT UDYOG,Delisted,EC,
606,SIA/BR/MIN/30640/2015,3465,Brick Clay Mining- S D J Bricks,M/S S.D.J BRICKS,Delisted,EC,
607,SIA/BR/MIN/138818/2020,,ORDINARY CLAY MINING PROJECT FOR BSCPL INFRASTRUCTURE LTD  MAUZA HARDIYA CHAUTHAM KHAGARIA,BSCPL INFRASTRUCTURE LTD. MAUZA HARDIYA AREA 12.29 ACC,Delisted,EC,
608,SIA/BR/MIN/64370/2017,SIA/1(a)/481/17,Sand Mining Project at Bhaluachatti Baijnathpur Sand Ghat on Mohana River.,WESTLINK TRADING PRIVATE LIMITED,Delisted,EC,
609,SIA/BR/IND/18661/2017,SIA/3(a)/448/18,SHIVSHIVA STEEL PVT LTD,SHIVSHIVA STEEL PVT LTD,EC Granted,EC,
611,SIA/BR/MIN/136027/2020,,"BRICK EARTH MINING PROJECT FOR M/S. S.B.S. INT UDYOG, MAUZA- MATIHANI MADHO, HATHUA, DISTRICT- GOPALGANJ, AREA- 2.30 Ac, 0.93 Ha","M/S. S.B.S. INT UDYOG, PROP- BIRENDRA CHAUDHARI",Delisted,EC,
612,SIA/BR/MIN/144003/2020,,BRICK EARTH MINING PROJECT FOR M/S S R P ENT UDYOG MAUZA KAMALDAH BATHNAHA SITAMARHI AREA 3.11 Ac,M/S S R P ENT UDYOG PROP SUNIL KUMAR,Delisted,EC,
613,SIA/BR/MIN/64380/2017,SIA/1(a)/489/17,Sand Mining Project on Morabbi Chak Ghat at Paimar River,WESTLINK TRADING PRIVATE LIMITED,EC Granted,EC,
618,SIA/BR/MIS/29856/2015,SIA/8(a)/61/2015,"Proposed Medical College at Golma, Saharsa, Bihar by Radha Ballabh Medical Foundation Trust.",RADHA BALLABH MEDICAL FOUNDATION TRUST,Delisted,EC,
619,SIA/BR/MIN/129794/2019,,"Brick Earth Mining Project at Village- Pathar, P.o.- Garhani, P.S.-Charpokhri, Dist.-Bhojpur (Bihar)",M/S PRANAM EATA,Delisted,EC,
620,SIA/BR/MIN/130417/2019,,"Brick Earth Mining Project at Village- Pitambarpur, P.O- Dumri, P.S- Fatuha, District-Patna (Bihar)",M/S- RIYA BRICKS,Delisted,EC,
621,SIA/BR/MIN/138237/2020,,"Proposed Brick Earth Mining Project of Area 1.21 Hectare Or 3.0 Acre M/S Hero Int Udyog at Mauza- Mathihani, P.S: Mirganj, District- Gopalganj, State – Bihar",M/S HERO INT UDYOG,Delisted,EC,
622,SIA/BR/MIN/138597/2020,,"Proposed Brick Earth Mining Project of Area 3.04 Acres or 1.23 Hectare for M/S Arya Bricks at Mauza- Beharawan,  P.S - Pipra, Block- Behrawa, District- Patna, State – Bihar",M/S ARYA BRICKS,Delisted,EC,
623,SIA/BR/MIN/144706/2020,,"Brick Earth Mining Project At Village- Chharapatti, P.O- Siktiahi, P.S+Anchal- Khutauna, District- Madhubani(Bihar).",M/S KAMAT INT UDYOG,Delisted,EC,
624,SIA/BR/MIN/128099/2019,,"Report of Brick Earth Mining Project of Area 3.0 Acres or 1.21 Hectare for M/s K.B.C Bricks (Radha) at Mauza- Daulatpur, P.S- Fatuha, Block- Fatuha, District- Patna, State- Bihar",KBC BRICKS,Delisted,EC,
627,SIA/BR/MIN/136971/2020,,"Brick Earth Mining Project at Village- Yogiyan, P.O- Yogiyan, P.S - Brahmpur, District-Buxar(Bihar)",M/S PRADHAN INT BHATTA UDYOG,Delisted,EC,
628,SIA/BR/IND/18154/2017,SIA/3(a)/429/17,-1,M/S BALAJEE MINI STEELS LIMITED,EC Granted,EC,
631,SIA/BR/MIN/60618/2016,SIA/1(a)/382/16,Sand mining project of Raval Tola (Asthasia) of Saran district,BROADSON COMODITIES PVT LTD,EC Granted,EC,
632,SIA/BR/MIN/30963/2019,SIA/1(a)/576/18,Katauna Sand Ghat,WESTLINK TRADING PRIVATE LIMITED,EC Granted,EC,
633,SIA/BR/MIN/48821/2016,,"Karamnasa Ghat (239355 TPA), Area 11.82ha, in District- Buxar (Bihar)",MS KATYAYNI CONTRACTORS PVT LTD,Delisted,EC,
634,SIA/BR/MIN/48828/2016,,"River
Sand (Minor Mineral) Mining Project for Baikunthpur Ghat (126967.5 TPA), Area 6.27ha, in District- Buxar (Bihar)",MS KATYAYNI CONTRACTORS PVT LTD,Delisted,EC,
635,SIA/BR/MIN/132230/2019,,"M/S INDIA  BRICKS, For Production Capacity -5034.96 TPA, Area-1.08ha (2.68Ac), Thana no-127, Khata no-64,66,72,88&94. Plot no.-238 ,242 , 243 ,244 ,254 ,199 ,198 ,218 ,217 , 178 ,206&208. Rupaspur, P.",M/S INDIA BRICKS RAJEEV KUMAR,Delisted,EC,
636,SIA/BR/MIN/138240/2020,,AS,ENTERPRISE,Delisted,EC,
637,SIA/BR/MIN/149374/2020,,ORDINARY CLAY MINING PROJECT FOR BSCPL INFRASTRUCTURE LTD MAUZA BALHA,BSCPL INFRASTRUCTURE LTD MAUZA BALHA AREA 9.33 AC,Delisted,EC,
638,SIA/BR/MIN/148955/2020,,BRICKS EARTH MINING PROJECT FOR M/S BABA BRICKS MAUZA APHAUR KHAIRA Op NAGRA SARAN AREA 2.58 Ac,M/S BABA BRICKS PROP JAI PRAKASH MISHRA AREA 2.58,Delisted,EC,
639,SIA/BR/MIS/121345/2019,SIA/8(a)/698/19,"Proposed Group Housing “Rose Valley” at Plot No.-370, 371, 372 and 380, Mauza- Nasirpur Tajpur, Thana- Didarganj, District- Patna, Bihar",MS ASHIRWAD ENGICON PRIVATE LIMITED,EC Granted,EC,
640,SIA/BR/MIN/137379/2020,,"Brick Earth Mining Project of Area 4.37 Acres or 1.77 Hectare for M/s RCM Bricks at Vill/Mauza- Matior, P.S- Patauri, Block- Mohanpur, District- Samastipur State - Bihar",M/S RCM BRICKS,Delisted,EC,
641,SIA/BR/MIN/70129/2017,,Sand Mining project Naua bigha ghat on Morhar river,WESTLINK TRADING PRIVATE LIMITED,Delisted,EC,
643,SIA/BR/MIN/36385/2019,,"Vill- Bhelu Bigha, P.O- Orro, P.S + Block- Hisua, Dist:- Nawada, State- Bihar.",MS SONA BRICKS WORKS,Pending at PP due to eds,EC,
644,SIA/BR/MIN/126496/2019,,Brick Earth Mining Project for M/S Rahi Int Udyog,M/S RAHI INT UDYOG,Delisted,EC,
645,SIA/BR/MIN/64373/2017,SIA/1(a)/484/17,Sand Mining Project at Deogaon Sand Ghat on Falgu River,WESTLINK TRADING PRIVATE LIMITED,EC Granted,EC,
646,SIA/BR/MIN/64383/2017,SIA/1(a)/485/17,Sand Mining Project on Sobh Sand Ghat on Gulsakhri River.,WESTLINK TRADING PRIVATE LIMITED,EC Granted,EC,
647,SIA/BR/MIN/64505/2017,SIA/1(a)/477/17,Sand mining Project at Fatehpur Ghat on Falgu River,WESTLINK TRADING PRIVATE LIMITED,EC Granted,EC,
648,SIA/BR/MIN/64510/2017,SIA/1(a)/480/17,Sand Mining Project at Baluganj sand Ghat on Buddh River,WESTLINK TRADING PRIVATE LIMITED,EC Granted,EC,
649,SIA/BR/MIS/61227/2016,SIA/8(a)/417/17,"Proposed Madhubani Medical College at Madhubani, Bihar by Dr. Fayaz Ahmad, President, Milli Trust, Madhubani","DR. FAYAZ AHMAD, PRESIDENT, MILLI TRUST, MADHUBANI",EC Granted,EC,
650,SIA/BR/MIN/136265/2020,,"BRICK EARTH MINING PROJECT FOR M/S A.S.C. BRICKS, MAUZA- GORGOION, KORHA, KATIHAR, AREA- 2.53 Ac, 1.02 Ha",M/S A.S.C. BRICKS PROP MD. UMAR HUSSAIN,Delisted,EC,
651,SIA/BR/MIS/29857/2015,SIA/8(a)/61/2015,"Proposed Medical College at Golma, Saharsa, Bihar by Radha Ballabh Medical Foundation Trust.",RADHA BALLABH MEDICAL FOUNDATION TRUST,Delisted,EC,
653,SIA/BR/MIN/31207/2015,SIA/1(a)/06/2015,V.M.B Int Udyog,MANISH KUMAR SINGH,Delisted,EC,
654,SIA/BR/MIN/33563/2019,,Bihma Sand Ghat on Badua River,KATYAYNI CONTRACTORS PVT. LTD.,Pending at PP due to eds,EC,
655,SIA/BR/MIN/61902/2017,SIA/1(a)/444/17,Banka Sand Blocks (Stretch I Block 1) Mining Project,MAHADEV ENCLAVE PVT LTD,EC Granted,EC,
656,SIA/BR/MIS/142940/2020,SIA/8(a)/989/2020,Government Medical College & Hospital At Begusarai,DEPARTMENT OF HEALTH GOVERMENT OF BIHAR,EC Granted,EC,
657,SIA/BR/MIN/143371/2020,,ORDINARY CLAY MINING PROJECT FOR BSCPL INFRASTRUCTURE LTD MAUZA POKHAR BHINDA ROSERA SHIVAJI NAGAR SAMASTIPUR AREA 12.09 Ac,BSCPL INFRASTRUCTURE LTD.MAUZA POKHAR BHINDA AREA 12.09 AC,Delisted,EC,
665,SIA/BR/MIN/141013/2020,,ORDINARY CLAY MINING PROJECT FOR BSCPL INFRASTRUCTURE LTD,BSCPL INFRASTRUCTURE LTD MAUZA BARDAUNI AREA 12.34AC,Delisted,EC,
666,SIA/BR/MIN/144479/2020,,"Soil Mining project at Village- Bojhwa & Dhanpur, Post- Bhatta, P.S- Kashichak, District- Nawada(Bihar)",M/S- RAM KRIPAL SINGH CONST. PVT. LTD.,Delisted,EC,
668,SIA/BR/MIN/33247/2019,,Proposed Sand Mining Project of Area 3.5 Ha at Rajwahi Yadavpur  Ghat on Gandak River of District-Gopalganj of State-Bihar,MR KAMAKHYA MISHRA,Pending at PP due to eds,EC,
669,SIA/BR/MIN/31524/2019,SIA/1(a)/637/19,"Sand mining project at Pareo ghat on Son river over an area of 23 ha in district Patna, Bihar",BROADSON COMODITIES PVT LTD,EC Granted,EC,
670,SIA/BR/MIN/132735/2019,,Aarya Bricks,AARYA BRICKS,Delisted,EC,
672,SIA/BR/MIN/141027/2020,,ORDINARY CLAY MINING PROJECT FOR MAUZA HATHAURI HAYAGHAT BAHERI DARBHANGA AREA 9.87 Ac 3.99 Ha,BSCPL INFRASTRUCTURE LTD. MAUZA HATHAURI AREA 9.87 AC,Delisted,EC,
673,SIA/BR/MIN/144006/2020,,ORDINARY CLAY MINING PROJECT FOR BSCPL INFRASTRUCTURE LTD,BSCPL INFRASTRUCTURE LTD MAUZA JAGMOHRA AREA 5.58 AC,Delisted,EC,
674,SIA/BR/INFRA2/422624/2023,SIA/8(a)/2336/2023,“Residential Building Project” (Kumar Buildcon (P) Ltd.),KUMAR BUILDCON PVT LTD,Agenda Uploaded by SEIAA,EC,
675,SIA/BR/MIN/31298/2015,SIA/1(a)/10/2015,BRICK CLAY MINING PROJECT-5 STAR INT UDYOG-B2,FIVE STAR ENT UDYOG,Delisted,EC,
676,SIA/BR/MIN/31801/2015,SIA/1(a)/51/2015,,MAKAN SURAJ BRRICKS INDUSTRIES,Delisted,EC,
677,SIA/BR/MIN/33575/2019,,Singhiya Sand Ghat on Ganga River,KATYAYNI CONTRACTORS PVT. LTD.,Pending at PP due to eds,EC,
678,SIA/BR/MIN/69937/2017,,Proposed Sand Mining Project at Bhatbigha Sand Ghat on Mohana River,WESTLINK TRADING PRIVATE LIMITED,Delisted,EC,
679,SIA/BR/MIN/61869/2017,SIA/1(a)/431/17,"Sand Mining Project at Nonaiti Balu Ghat on Sursari River, Village-Noniati, District- Saharsa, Bihar",CHANDAN KUMAR,EC Granted,EC,
680,SIA/BR/MIN/138248/2020,,"BRICK EARTH MINING PROJECT FOR MAUZA  MALTI, ASTHAWAN DISTRICT NALANDA AREA 2.95 Ac 1.19 Ha",M/S M.J.D. INT UDYOG PROP DHARMENDRA KUMAR.,Delisted,EC,
682,SIA/BR/MIS/17343/2016,SIA/7(h)/341/16,1 MLD Common Effluent Treatment Plant,BIHAR INDUSTRIAL AREA DEVELOPMENT AUTHORITY,EC Granted,EC,
686,SIA/BR/MIN/31810/2019,,"Sand mining project at Sarifaganj ghaton Ganga river over an area of 22.7 ha in district Vaishali, Bihar",BANSHIDHAR CONSTRUCTION PRIVATE LIMITED,Delisted,EC,
687,SIA/BR/MIN/66029/2017,SIA/1(a)/548/18,Sand Mining Project at Garhi Bishunpur (Block no-2) Ghat on Kiul River.,WESTLINK TRADING PRIVATE LIMITED,Delisted,EC,
696,SIA/BR/MIN/60621/2016,SIA/1(a)/373/16,Proposed Sand Mining Project  of Area 24 Ha  at Tiwari Mahua Ghat on Ganga River  of District- Saran  of State- Bihar,BROADSON COMODITIES PVT LTD,EC Granted,EC,
698,SIA/BR/MIS/261716/2022,SIA/8(a)/2035/2022,Green Homes (Project of Shital Buildtech Darbhanga),SHITAL BUILDTECH DARBHANGA,Delisted,EC,
699,SIA/BR/MIN/31629/2015,SIA/1(a)/44/2015,M/s Balaji Int Udyog,HARENDRA PRASAD,Delisted,EC,
701,SIA/BR/MIN/31763/2015,SIA/1(a)/50/2015,,AJAY INT UDYOG,Delisted,EC,
702,SIA/BR/MIN/33572/2019,,Parham Sand Ghat on Ganga River,KATYAYNI CONTRACTORS PVT. LTD.,Pending at PP due to eds,EC,
703,SIA/BR/MIN/157455/2020,,ORDINARY CLAY MINING PROJECT FOR BSCPL INFRASTRUCTURE LTD. MAUZA HATHWAN ALAULI KHAGARIA AREA 11.04,BSCPL INFRASTRUCTURE LTD MAUZA HATHWAN AREA 11.04 AC,Delisted,EC,
704,SIA/BR/NCP/34548/2015,SIA/8(a)/60/2015,"General Pool Residential Accommodation (GPRA) by CPWD at Digha, Patna, Bihar",CENTRAL PUBLIC WORKS DEPARTMENT,Delisted,EC,
705,SIA/BR/MIN/33396/2019,,Proposed Sand Mining Project  of 4.9 ha at Siswan ghat on Ghaghra (Sarayu) River of  District-Siwan  of State-Bihar.,M S BALAJI ENTERPRISES,Pending at PP due to eds,EC,
707,SIA/BR/MIN/146455/2020,,"Brick Earth Mining Project at Mauza- Shahpur, P.O- Daudpur, P.S - Shahpur, District- Patna(Bihar)",M/S PUJA BRICKS,Delisted,EC,
708,SIA/BR/MIN/146884/2020,,ORDINARY CLAY MINING PROJECT FOR BSCPL INFRASTRUCTURE  LTD.,BSCPL INFRASTRUCTURE LTD MAUZA MADAR AREA 9.36 AC,Delisted,EC,
709,SIA/BR/MIN/31554/2019,SIA/1(a)/628/19,Sand mining project at Gosai Tola on Ganga river over an area of 18 ha in district Patna Bihar,BROADSON COMODITIES PVT LTD,Delisted,EC,
710,SIA/BR/MIN/148472/2020,,"Proposed Brick Earth Mining Project of Area 4.08 Acres or 1.65 Hectare for M/S  Shree Kamalia Udyog  at Mauza- Hatho Chak, P.O- Bahadurpur, P.S + Block- Rajauli,   District- Nawada, State - Bihar",M/S SHREE KAMALIA UDYOG,Delisted,EC,
711,SIA/BR/MIN/131791/2019,,"Proposed Brick Earth Mining Project of Area 2.92 Hectare or 7.24 Acre M/s Shree Balajee & Sakambari Int Udyog at Village- Mangalpur, P.O- Malkauli, P.S- Pathkauli, Block- Bagaha- 2, District-West Cham",M/S BALAJEE & SAKAMBARI INT UDYOG,Delisted,EC,
712,SIA/BR/MIN/146422/2020,,M/s Thakur Bricks,M/S TULSI BRICKS,Delisted,EC,
713,SIA/BR/MIN/129576/2019,,M/s Anu Bricks,M/S ANU BRICKS,Delisted,EC,
714,SIA/BR/IND2/25875/2018,SIA/5(j)/523/18,-1,HARINAGAR SUGAR MILLS LTD,EC Granted,EC,
715,SIA/BR/IND2/30325/2018,,Harinagar Sugar Mills Ltd,HARINAGAR SUGAR MILLS LTD,Delisted,EC,
716,SIA/BR/IND2/30327/2018,SIA/5(j)/523/18,Harinagar Sugar Mills Ltd,HARINAGAR SUGAR MILLS LTD,Delisted,EC,
717,SIA/BR/MIN/138131/2020,,"Brick Earth Mining Project of Area 4.37 Acres or 1.77 Hectare for M/s Jai Int Udyog at Mauza- Sondipi, Kakanchaur, P.O- Dighi, P.S + Block- Laxmipur, District- Jamui, State- Bihar",M/S R.K.S INTUDYOG,Delisted,EC,
718,SIA/BR/MIN/66258/2017,SIA/1(a)/559/18,Sand Mining Project at Kendua Sand Ghat on Barnar River.,WESTLINK TRADING PRIVATE LIMITED,Delisted,EC,
719,SIA/BR/MIN/69941/2017,,Proposed Sand Mining Project at Kanjiar Sand Ghat on Lilajan River.,WESTLINK TRADING PRIVATE LIMITED,Delisted,EC,
720,SIA/BR/MIN/71231/2017,,Sand Mining Project at Barkail Sand Ghat,WESTLINK TRADING PRIVATE LIMITED,Delisted,EC,
723,SIA/BR/IND/18498/2017,SIA/3(b)/437/17,Rock Hill H-Tech Cement Pvt. Ltd.,ROCK HILL HITECH CEMENT PVT LTD,EC Granted,EC,
724,SIA/BR/MIN/30996/2019,SIA/1(a)/612/19,Jogidiha Numar Sand Ghat,WESTLINK TRADING PRIVATE LIMITED,EC Granted,EC,
725,SIA/BR/MIN/59805/2016,SIA/1(a)/359/16,Balu/ Sand Mining (Minor Mineral) Category- B2 (M.L. Area- 5.6 ha) with Production Capacity of 45000 TPA at Lal Darwaja Ghat of Ganga River in Tehsil and District: Munger (Bihar).,NM FOOD PRODUCT PVT LTD,EC Granted,EC,
726,SIA/BR/MIN/141721/2020,,"Soil Mining Project at Mauza- Mohan Kundi, Post- Kiul, P.S- Kiul, District- Lakhisarai(Bihar)",M/S RAJ KUMAR SINGH RAJA CONSTRUCTION PVT. LT.D,Delisted,EC,
727,SIA/BR/MIN/31578/2015,SIA/1(a)/30/2015,M/s Jai Maa Ent Bhatha Udyog,SHIVAM KUMAR,Delisted,EC,
728,SIA/BR/IND/53693/2020,SIA/3(a)/1233/2020,"Dina Iron and Steel Limited (Expansion Project) Mauza- Abdul Rahamapur, Tehsil- Patna City, District- Patna City, State- Bihar",DINA IRON AND STEEL LIMITED,EC Granted,EC,
729,SIA/BR/MIN/60622/2016,SIA/1(a)/371/16,"Sand mining project at Kalighat- Darihara-Saraia Ghat on
Gandak River of District- Saran of State- Bihar",BROADSON COMODITIES PVT LTD,EC Granted,EC,
730,SIA/BR/MIN/30930/2019,SIA/1(a)/543/18,Kishanpur sand Ghat Mining Project of Area 23.0 Ha of District Lakhisarai Bihar on Kiul River,WESTLINK TRADING PRIVATE LIMITED,EC Granted,EC,
732,SIA/BR/MIN/132707/2019,,"Kapa Kala M/S SHYAM BRICKS MANUFACTURING CO. Earth Mining Project , Mauza - Kapa Kala Thana No -151 Khata No.- 44, 52, 557, 564 & 571, Plot No.- 1217, 1218, 1222, 1302, 1306, 1310 & 1313,Area-1.15Ha o",M/S SHYAM BRICKS MANUFACTURING CO. PROP-KAMLESH KUMAR,Delisted,EC,
733,SIA/BR/MIN/134992/2020,,"BRICK EARTH MINING PROJECT FOR M/S. BHAWAN INT UDYOG, MAUZA- CHHATI, CIRCLE- DHANARUA, DISTRICT- PATNA, AREA- 2.54 Ac, 1.03 Ha",BHAWAN INT UDYOG  CHHATI,Delisted,EC,
734,SIA/BR/MIN/132132/2019,,"Proposed Brick Earth Mining Project of Area 1.06 Hectare Or 2.62 Acre M/s. W.S.S Bricks at Mauza- Murila, P.S + Block- Ramnagar, District- West Champaran, State- Bihar",M/S. W.S.S BRICKS,Delisted,EC,
735,SIA/BR/MIN/34694/2019,,Proposed Sand Mining Project of area 4.20 ha at Mohanpur Ghat  on Gandak River of District- Begusarai of State-Bihar,RADHA SWAMI AUTOMOBILES,Pending at PP due to eds,EC,
736,SIA/BR/MIN/60635/2016,SIA/1(a)/377/16,"Sand mining Ghat, New Haripur Ghat",BROADSON COMODITIES PVT LTD,EC Granted,EC,
737,SIA/BR/MIN/33988/2019,,Proposed Sand Mining Project of area 3.0 ha at Rahicha Kabirpur  Ghat on Sakari River of District- Sheikhpura of State-Bihar.,MS KATYAYNI CONTRACTORS PRIVATE LIMITED,Pending at PP due to eds,EC,
744,SIA/BR/MIN/137000/2020,,"Brick Earth Mining Project at Village- Rampur (Madhurapur), P.O- Rampur(Madhurapur), P.S- Kahalgaon, District- Bhagalpur (Bihar)",M/S MAA TARA BRICKS,Delisted,EC,
748,SIA/BR/MIN/134923/2020,,"BRICK EARTH MINING PROJECT FOR M/S. MATA BRICKS COMPANY, MAUZA- BHAGWAN CHAK, CIRCLE- KHAGARIA, DISTRICT- KHAGARIA, AREA- 3.30 Ac, 1.33 Ha","M/S. MATA BRICKS COMPANY, PROP- RAM KUMAR SINGH",Delisted,EC,
749,SIA/BR/MIN/35982/2019,,"Mauza- Aurangpur, P.O- Nataul, P.S- Kadirganj, Block- Dhanarua, District- Patna, State- Bihar",JMK INT UDYOG,Pending at PP due to eds,EC,
750,SIA/BR/MIN/36050/2019,,"Proposed Brick Earth Mining Project of Area 2.44 Acres or 0.99 Hectare for M/s  Mamta Int Udyog at Mauza + P.O- Dariapur, P.S + Block- Naubatpur, District- Patna, State-  Bihar.",MAMTA INT UDYOG,Pending at PP due to eds,EC,
751,SIA/BR/MIN/59796/2016,,“MOHANPUR GHAT ON BADHUA RIVER”,NM FOOD PRODUCT PVT LTD,TransferToDEIAA,EC,
753,SIA/BR/MIN/161171/2020,,BRICK EARTH MINING PROJECT FOR M/S ATA BRICKS MAUZA GARHA RANIGANJ ARARIA AREA 3.00 Ac 1.21 Ha,ATA BRICKS PROP UMESH SHARMA,Delisted,EC,
754,SIA/BR/MIN/66037/2017,SIA/1(a)/543/18,Sand Mining Project on Kishanpur  Sand Ghat (Block no-1) on Kiul River.,WESTLINK TRADING PRIVATE LIMITED,Delisted,EC,
755,SIA/BR/MIN/66078/2017,SIA/1(a)/570/18,Sand Mining Project at Chargarha & Amba Sand Ghat on Ulai River,WESTLINK TRADING PRIVATE LIMITED,Delisted,EC,
